order_id,date_id,product_id,supplier_id,warehouse_id,region,order_qty,forecasted_qty,unit_cost,total_order_value,actual_lead_days,promised_lead_days,on_time_delivery,forecast_accuracy_pct,stockout_flag,return_flag
ORD02798,20251020,PRD018,SUP010,WH002,South,276,267,764.64,211040.64,16,7,0,96.63,0,0
ORD02799,20230815,PRD014,SUP005,WH004,South,114,106,744.13,84830.82,22,7,0,92.45,0,1
ORD02800,20250522,PRD018,SUP004,WH003,North,243,245,764.64,185807.52,6,16,1,99.18,0,0
ORD02801,20250610,PRD019,SUP003,WH003,East,467,436,429.55,200599.85,7,10,1,92.89,0,0
ORD02802,20251102,PRD014,SUP001,WH006,International,266,296,744.13,197938.58,10,5,0,89.86,0,1
ORD02803,20230729,PRD020,SUP006,WH005,West,484,547,732.91,354728.44,19,16,0,88.48,0,0
ORD02804,20250110,PRD032,SUP010,WH003,East,90,99,717.71,64593.9,18,13,0,90.91,0,0
ORD02805,20240201,PRD006,SUP005,WH003,International,132,128,242.61,32024.52,9,10,1,96.88,0,0
ORD02806,20230131,PRD029,SUP001,WH002,International,181,208,482.28,87292.68,2,14,1,87.02,0,0
ORD02807,20250616,PRD008,SUP005,WH006,East,316,338,911.77,288119.32,9,13,1,93.49,0,0
ORD02808,20241010,PRD032,SUP006,WH003,East,282,270,717.71,202394.22,4,11,1,95.56,0,0
ORD02809,20231125,PRD026,SUP010,WH001,North,368,323,477.78,175823.04,11,6,0,86.07,0,0
ORD02810,20250809,PRD026,SUP005,WH003,West,256,269,477.78,122311.68,17,9,0,95.17,0,0
ORD02811,20240912,PRD007,SUP001,WH005,West,372,398,541.8,201549.6,3,19,1,93.47,1,0
ORD02812,20230611,PRD020,SUP005,WH005,West,385,341,732.91,282170.35,15,18,1,87.1,0,1
ORD02813,20250214,PRD018,SUP010,WH006,East,203,206,764.64,155221.92,2,14,1,98.54,0,0
ORD02814,20231001,PRD018,SUP001,WH006,North,121,139,764.64,92521.44,16,9,0,87.05,0,0
ORD02815,20251023,PRD015,SUP003,WH004,South,32,30,846.96,27102.72,4,16,1,93.33,0,0
ORD02816,20251117,PRD020,SUP002,WH002,North,434,408,732.91,318082.94,18,13,0,93.63,0,0
ORD02817,20231122,PRD022,SUP001,WH005,East,391,438,267.44,104569.04,10,13,1,89.27,0,1
ORD02818,20250728,PRD019,SUP004,WH001,North,324,287,429.55,139174.2,6,9,1,87.11,0,0
ORD02819,20240623,PRD022,SUP002,WH001,East,211,238,267.44,56429.84,11,13,1,88.66,0,0
ORD02820,20240502,PRD021,SUP005,WH004,International,115,125,200.27,23031.05,10,5,0,92.0,0,0
ORD02821,20250401,PRD021,SUP010,WH002,International,103,100,200.27,20627.81,1,17,1,97.0,0,0
ORD02822,20251224,PRD002,SUP001,WH002,South,492,431,297.65,146443.8,16,5,0,85.85,0,0
ORD02823,20231222,PRD008,SUP010,WH006,International,34,29,911.77,31000.18,5,11,1,82.76,0,0
ORD02824,20230823,PRD021,SUP001,WH003,South,154,148,200.27,30841.58,9,19,1,95.95,1,0
ORD02825,20230815,PRD011,SUP010,WH001,West,375,398,1017.76,381660.0,17,19,1,94.22,0,0
ORD02826,20230218,PRD018,SUP004,WH001,East,28,28,764.64,21409.92,4,14,1,100.0,0,0
ORD02827,20230428,PRD023,SUP007,WH001,West,219,235,278.71,61037.49,2,9,1,93.19,0,0
ORD02828,20230223,PRD013,SUP002,WH001,West,91,96,99.17,9024.47,2,13,1,94.79,0,0
ORD02829,20240718,PRD032,SUP002,WH005,South,55,56,717.71,39474.05,5,16,1,98.21,0,0
ORD02830,20251203,PRD031,SUP001,WH002,East,44,50,187.65,8256.6,2,3,1,88.0,0,0
ORD02831,20230222,PRD009,SUP005,WH003,South,211,225,411.6,86847.6,13,8,0,93.78,0,0
ORD02832,20240711,PRD009,SUP006,WH005,North,32,36,411.6,13171.2,5,19,1,88.89,0,0
ORD02833,20250517,PRD017,SUP006,WH002,West,374,345,1040.45,389128.3,1,11,1,91.59,0,0
ORD02834,20240202,PRD007,SUP002,WH004,East,479,510,541.8,259522.2,21,3,0,93.92,0,0
ORD02835,20241105,PRD009,SUP007,WH001,West,309,318,411.6,127184.4,15,14,0,97.17,0,0
ORD02836,20240122,PRD022,SUP006,WH003,North,274,309,267.44,73278.56,19,19,1,88.67,0,0
ORD02837,20230421,PRD001,SUP008,WH002,North,425,426,769.12,326876.0,14,6,0,99.77,0,0
ORD02838,20240905,PRD002,SUP006,WH004,East,355,332,297.65,105665.75,12,10,0,93.07,1,0
ORD02839,20230117,PRD004,SUP009,WH001,East,358,346,509.2,182293.6,2,7,1,96.53,1,0
ORD02840,20250602,PRD014,SUP010,WH004,North,196,179,744.13,145849.48,20,13,0,90.5,0,0
ORD02841,20240624,PRD032,SUP002,WH004,West,307,281,717.71,220336.97,1,8,1,90.75,0,0
ORD02842,20230620,PRD004,SUP007,WH005,International,199,197,509.2,101330.8,3,15,1,98.98,0,0
ORD02843,20240213,PRD002,SUP005,WH004,West,412,461,297.65,122631.8,11,8,0,89.37,0,0
ORD02844,20250109,PRD008,SUP001,WH005,International,249,226,911.77,227030.73,17,15,0,89.82,0,0
ORD02845,20250507,PRD018,SUP003,WH006,South,358,335,764.64,273741.12,24,8,0,93.13,0,1
ORD02846,20230818,PRD019,SUP004,WH005,East,382,422,429.55,164088.1,5,18,1,90.52,0,0
ORD02847,20230429,PRD032,SUP002,WH004,North,136,129,717.71,97608.56,17,13,0,94.57,0,0
ORD02848,20250222,PRD014,SUP007,WH002,South,300,342,744.13,223239.0,18,19,1,87.72,0,0
ORD02849,20240409,PRD020,SUP001,WH004,West,469,436,732.91,343734.79,23,12,0,92.43,0,0
ORD02850,20230414,PRD025,SUP003,WH004,International,401,394,1052.26,421956.26,3,18,1,98.22,0,0
ORD02851,20241128,PRD010,SUP009,WH002,East,482,424,127.14,61281.48,15,7,0,86.32,0,0
ORD02852,20230624,PRD017,SUP002,WH001,International,484,555,1040.45,503577.8,16,12,0,87.21,0,0
ORD02853,20250114,PRD008,SUP005,WH003,West,120,134,911.77,109412.4,15,5,0,89.55,0,0
ORD02854,20241026,PRD028,SUP004,WH006,West,52,57,897.68,46679.36,17,6,0,91.23,0,0
ORD02855,20230202,PRD031,SUP003,WH001,North,310,278,187.65,58171.5,18,14,0,88.49,0,0
ORD02856,20230224,PRD014,SUP005,WH004,South,143,163,744.13,106410.59,23,12,0,87.73,0,0
ORD02857,20240602,PRD021,SUP006,WH001,East,22,25,200.27,4405.94,8,13,1,88.0,1,0
ORD02858,20250125,PRD023,SUP001,WH003,North,20,20,278.71,5574.2,21,10,0,100.0,0,0
ORD02859,20230112,PRD032,SUP002,WH001,International,111,117,717.71,79665.81,14,14,1,94.87,0,0
ORD02860,20241220,PRD008,SUP001,WH003,South,463,531,911.77,422149.51,4,16,1,87.19,0,0
ORD02861,20240708,PRD031,SUP003,WH001,East,206,200,187.65,38655.9,10,5,0,97.0,0,0
ORD02862,20240108,PRD005,SUP008,WH005,International,400,354,283.03,113212.0,20,13,0,87.01,0,0
ORD02863,20240428,PRD016,SUP008,WH004,East,64,71,928.82,59444.48,21,9,0,90.14,0,0
ORD02864,20250830,PRD008,SUP004,WH003,East,192,191,911.77,175059.84,7,17,1,99.48,1,0
ORD02865,20240914,PRD010,SUP006,WH006,South,28,32,127.14,3559.92,23,13,0,87.5,0,0
ORD02866,20231103,PRD027,SUP009,WH004,International,372,378,171.86,63931.92,20,9,0,98.41,0,0
ORD02867,20240401,PRD008,SUP007,WH005,North,271,233,911.77,247089.67,1,18,1,83.69,1,0
ORD02868,20230609,PRD009,SUP002,WH001,North,482,481,411.6,198391.2,21,15,0,99.79,0,0
ORD02869,20231127,PRD018,SUP002,WH004,North,18,19,764.64,13763.52,7,19,1,94.74,0,0
ORD02870,20250214,PRD003,SUP003,WH001,East,157,135,813.66,127744.62,12,16,1,83.7,0,0
ORD02871,20230813,PRD017,SUP008,WH001,West,34,33,1040.45,35375.3,4,4,1,96.97,0,0
ORD02872,20250909,PRD020,SUP010,WH004,South,315,282,732.91,230866.65,7,12,1,88.3,1,0
ORD02873,20241229,PRD015,SUP009,WH003,North,81,84,846.96,68603.76,24,8,0,96.43,0,0
ORD02874,20251204,PRD031,SUP003,WH003,South,443,504,187.65,83128.95,15,18,1,87.9,1,0
ORD02875,20251218,PRD021,SUP009,WH004,East,494,512,200.27,98933.38,2,9,1,96.48,0,0
ORD02876,20241005,PRD027,SUP010,WH003,South,431,456,171.86,74071.66,2,12,1,94.52,0,0
ORD02877,20240907,PRD017,SUP008,WH002,North,331,321,1040.45,344388.95,5,17,1,96.88,0,0
ORD02878,20230714,PRD008,SUP005,WH001,North,66,67,911.77,60176.82,3,14,1,98.51,0,0
ORD02879,20240503,PRD002,SUP010,WH004,East,31,31,297.65,9227.15,16,11,0,100.0,0,0
ORD02880,20230606,PRD017,SUP003,WH006,East,321,346,1040.45,333984.45,4,19,1,92.77,0,0
ORD02881,20240901,PRD018,SUP007,WH005,International,45,50,764.64,34408.8,15,12,0,90.0,0,0
ORD02882,20240216,PRD031,SUP009,WH004,East,188,197,187.65,35278.2,17,10,0,95.43,0,0
ORD02883,20240415,PRD029,SUP006,WH004,West,77,88,482.28,37135.56,11,7,0,87.5,1,0
ORD02884,20240530,PRD032,SUP003,WH001,West,10,11,717.71,7177.1,4,15,1,90.91,1,0
ORD02885,20240128,PRD005,SUP005,WH005,North,57,51,283.03,16132.71,4,4,1,88.24,0,0
ORD02886,20240922,PRD009,SUP007,WH001,East,426,427,411.6,175341.6,4,3,0,99.77,0,0
ORD02887,20240830,PRD009,SUP008,WH006,West,161,180,411.6,66267.6,19,10,0,89.44,0,0
ORD02888,20250906,PRD002,SUP004,WH003,West,442,501,297.65,131561.3,2,12,1,88.22,0,0
ORD02889,20240309,PRD002,SUP002,WH004,International,206,199,297.65,61315.9,16,7,0,96.48,0,1
ORD02890,20240623,PRD019,SUP010,WH001,East,67,72,429.55,28779.85,20,4,0,93.06,0,1
ORD02891,20231005,PRD023,SUP002,WH006,International,57,55,278.71,15886.47,13,11,0,96.36,0,0
ORD02892,20230821,PRD027,SUP003,WH006,South,450,399,171.86,77337.0,8,18,1,87.22,0,0
ORD02893,20231228,PRD003,SUP008,WH002,International,457,510,813.66,371842.62,19,19,1,89.61,0,0
ORD02894,20230126,PRD017,SUP001,WH004,South,364,411,1040.45,378723.8,22,18,0,88.56,0,0
ORD02895,20251114,PRD014,SUP007,WH006,South,243,243,744.13,180823.59,2,3,1,100.0,0,0
ORD02896,20240521,PRD014,SUP006,WH003,East,446,382,744.13,331881.98,17,7,0,83.25,0,0
ORD02897,20230924,PRD014,SUP002,WH001,South,197,216,744.13,146593.61,23,5,0,91.2,0,0
ORD02898,20240405,PRD006,SUP009,WH001,South,391,388,242.61,94860.51,12,13,1,99.23,0,0
ORD02899,20240331,PRD003,SUP005,WH002,International,123,107,813.66,100080.18,14,13,0,85.05,0,0
ORD02900,20251227,PRD001,SUP002,WH003,East,99,90,769.12,76142.88,12,13,1,90.0,0,0
ORD02901,20251003,PRD030,SUP003,WH006,East,378,339,594.75,224815.5,22,12,0,88.5,0,0
ORD02902,20250512,PRD016,SUP007,WH002,South,436,460,928.82,404965.52,13,12,0,94.78,0,0
ORD02903,20240505,PRD029,SUP007,WH006,International,178,167,482.28,85845.84,10,6,0,93.41,0,0
ORD02904,20251208,PRD004,SUP010,WH006,International,372,330,509.2,189422.4,4,11,1,87.27,0,0
ORD02905,20240717,PRD029,SUP001,WH004,International,419,471,482.28,202075.32,7,12,1,88.96,0,0
ORD02906,20230804,PRD001,SUP010,WH005,International,452,514,769.12,347642.24,22,15,0,87.94,0,0
ORD02907,20240712,PRD017,SUP004,WH006,North,370,330,1040.45,384966.5,2,3,1,87.88,0,0
ORD02908,20230608,PRD028,SUP006,WH001,South,186,171,897.68,166968.48,15,18,1,91.23,0,0
ORD02909,20240503,PRD018,SUP008,WH006,South,201,207,764.64,153692.64,4,14,1,97.1,0,0
ORD02910,20241116,PRD026,SUP003,WH002,South,142,127,477.78,67844.76,9,7,0,88.19,0,0
ORD02911,20250304,PRD008,SUP003,WH006,East,181,162,911.77,165030.37,24,7,0,88.27,0,0
ORD02912,20230105,PRD002,SUP008,WH001,East,27,26,297.65,8036.55,6,9,1,96.15,0,0
ORD02913,20231227,PRD027,SUP008,WH001,International,260,295,171.86,44683.6,17,14,0,88.14,0,1
ORD02914,20240403,PRD018,SUP008,WH002,East,450,512,764.64,344088.0,7,16,1,87.89,0,0
ORD02915,20230905,PRD031,SUP001,WH001,West,482,531,187.65,90447.3,16,3,0,90.77,1,0
ORD02916,20250803,PRD027,SUP008,WH003,South,121,128,171.86,20795.06,17,8,0,94.53,1,0
ORD02917,20240226,PRD027,SUP008,WH003,South,498,531,171.86,85586.28,8,8,1,93.79,0,0
ORD02918,20230115,PRD016,SUP002,WH005,North,49,49,928.82,45512.18,3,14,1,100.0,0,0
ORD02919,20250105,PRD026,SUP009,WH003,North,111,112,477.78,53033.58,21,5,0,99.11,0,0
ORD02920,20231004,PRD010,SUP007,WH002,West,378,393,127.14,48058.92,22,13,0,96.18,0,0
ORD02921,20240328,PRD008,SUP008,WH006,North,183,196,911.77,166853.91,20,6,0,93.37,0,0
ORD02922,20240820,PRD012,SUP002,WH003,International,323,284,877.03,283280.69,6,15,1,86.27,0,0
ORD02923,20240321,PRD022,SUP004,WH005,International,350,321,267.44,93604.0,23,3,0,90.97,0,0
ORD02924,20230729,PRD016,SUP007,WH004,South,417,475,928.82,387317.94,18,8,0,87.79,0,0
ORD02925,20241214,PRD012,SUP006,WH004,International,421,400,877.03,369229.63,11,16,1,94.75,0,0
ORD02926,20231029,PRD011,SUP007,WH002,North,311,289,1017.76,316523.36,6,11,1,92.39,0,0
ORD02927,20230103,PRD020,SUP001,WH005,West,205,200,732.91,150246.55,13,11,0,97.5,0,0
ORD02928,20250916,PRD019,SUP008,WH003,International,81,76,429.55,34793.55,9,9,1,93.42,0,0
ORD02929,20240603,PRD001,SUP007,WH005,South,191,168,769.12,146901.92,8,17,1,86.31,0,0
ORD02930,20240507,PRD027,SUP004,WH001,South,250,228,171.86,42965.0,13,12,0,90.35,0,0
ORD02931,20240911,PRD003,SUP001,WH005,North,298,311,813.66,242470.68,14,11,0,95.82,0,0
ORD02932,20231127,PRD012,SUP008,WH003,International,332,304,877.03,291173.96,1,17,1,90.79,1,0
ORD02933,20231129,PRD030,SUP010,WH002,North,122,127,594.75,72559.5,5,11,1,96.06,0,0
ORD02934,20230219,PRD009,SUP007,WH001,South,349,307,411.6,143648.4,6,9,1,86.32,0,0
ORD02935,20250512,PRD021,SUP008,WH005,West,172,148,200.27,34446.44,9,10,1,83.78,0,0
ORD02936,20230929,PRD029,SUP010,WH004,International,48,53,482.28,23149.44,20,4,0,90.57,0,0
ORD02937,20240802,PRD022,SUP001,WH003,West,244,263,267.44,65255.36,13,5,0,92.78,0,0
ORD02938,20240713,PRD005,SUP005,WH002,International,440,462,283.03,124533.2,1,4,1,95.24,0,0
ORD02939,20241126,PRD001,SUP009,WH006,South,80,69,769.12,61529.6,22,3,0,84.06,0,0
ORD02940,20240321,PRD010,SUP005,WH003,International,228,210,127.14,28987.92,6,14,1,91.43,0,0
ORD02941,20251013,PRD017,SUP010,WH005,South,14,15,1040.45,14566.3,7,7,1,93.33,1,0
ORD02942,20231223,PRD004,SUP003,WH002,East,250,223,509.2,127300.0,10,4,0,87.89,0,0
ORD02943,20231001,PRD032,SUP009,WH004,South,174,190,717.71,124881.54,4,18,1,91.58,0,0
ORD02944,20251108,PRD015,SUP009,WH001,South,10,10,846.96,8469.6,18,8,0,100.0,0,1
ORD02945,20231107,PRD019,SUP004,WH005,International,479,514,429.55,205754.45,16,5,0,93.19,0,0
ORD02946,20250519,PRD027,SUP004,WH002,West,390,407,171.86,67025.4,19,10,0,95.82,0,0
ORD02947,20250604,PRD008,SUP008,WH001,South,193,188,911.77,175971.61,11,6,0,97.34,0,0
ORD02948,20230603,PRD028,SUP007,WH002,International,400,375,897.68,359072.0,17,6,0,93.33,0,0
ORD02949,20240911,PRD028,SUP005,WH006,South,378,398,897.68,339323.04,2,10,1,94.97,0,0
ORD02950,20250601,PRD023,SUP006,WH005,North,457,499,278.71,127370.47,7,9,1,91.58,0,0
ORD02951,20250307,PRD015,SUP003,WH002,North,17,15,846.96,14398.32,9,3,0,86.67,0,0
ORD02952,20230505,PRD027,SUP006,WH004,North,117,113,171.86,20107.62,14,4,0,96.46,0,0
ORD02953,20240910,PRD031,SUP008,WH002,North,391,373,187.65,73371.15,17,12,0,95.17,0,0
ORD02954,20230902,PRD007,SUP010,WH005,West,391,398,541.8,211843.8,15,3,0,98.24,0,0
ORD02955,20250427,PRD015,SUP009,WH002,South,487,431,846.96,412469.52,7,9,1,87.01,0,0
ORD02956,20240325,PRD008,SUP003,WH001,North,457,516,911.77,416678.89,7,16,1,88.57,0,0
ORD02957,20250718,PRD030,SUP008,WH001,International,194,197,594.75,115381.5,14,3,0,98.48,0,0
ORD02958,20240603,PRD026,SUP003,WH006,North,293,330,477.78,139989.54,9,6,0,88.79,0,0
ORD02959,20231228,PRD023,SUP002,WH003,East,163,178,278.71,45429.73,9,13,1,91.57,0,0
ORD02960,20230108,PRD010,SUP005,WH006,East,43,39,127.14,5467.02,17,4,0,89.74,0,0
ORD02961,20240422,PRD018,SUP004,WH003,West,361,321,764.64,276035.04,21,10,0,87.54,0,0
ORD02962,20240509,PRD004,SUP005,WH004,East,31,34,509.2,15785.2,2,19,1,91.18,0,0
ORD02963,20250412,PRD015,SUP006,WH001,International,389,393,846.96,329467.44,12,16,1,98.98,1,0
ORD02964,20251128,PRD011,SUP003,WH003,North,157,134,1017.76,159788.32,22,12,0,82.84,0,0
ORD02965,20240815,PRD022,SUP001,WH002,East,407,460,267.44,108848.08,16,7,0,88.48,0,0
ORD02966,20230706,PRD003,SUP004,WH004,East,160,159,813.66,130185.6,2,10,1,99.37,0,0
ORD02967,20250123,PRD015,SUP006,WH005,West,76,71,846.96,64368.96,15,12,0,92.96,0,0
ORD02968,20230403,PRD003,SUP002,WH003,East,412,414,813.66,335227.92,6,3,0,99.52,0,0
ORD02969,20230327,PRD015,SUP002,WH006,North,87,95,846.96,73685.52,23,19,0,91.58,0,0
ORD02970,20251203,PRD006,SUP001,WH003,South,241,213,242.61,58469.01,22,19,0,86.85,0,0
ORD02971,20230517,PRD001,SUP009,WH006,North,48,46,769.12,36917.76,11,12,1,95.65,0,0
ORD02972,20240225,PRD014,SUP003,WH006,East,174,165,744.13,129478.62,17,3,0,94.55,0,1
ORD02973,20230315,PRD016,SUP002,WH001,East,108,119,928.82,100312.56,4,19,1,90.76,0,0
ORD02974,20230620,PRD001,SUP004,WH004,East,138,150,769.12,106138.56,19,15,0,92.0,1,0
ORD02975,20230619,PRD021,SUP006,WH006,West,28,27,200.27,5607.56,5,12,1,96.3,0,0
ORD02976,20250521,PRD017,SUP001,WH001,International,280,294,1040.45,291326.0,23,3,0,95.24,1,0
ORD02977,20231118,PRD026,SUP009,WH001,North,482,467,477.78,230289.96,12,9,0,96.79,0,0
ORD02978,20240331,PRD008,SUP009,WH006,East,10,10,911.77,9117.7,19,15,0,100.0,0,0
ORD02979,20250801,PRD018,SUP008,WH004,South,296,340,764.64,226333.44,1,9,1,87.06,0,0
ORD02980,20250228,PRD016,SUP006,WH002,West,494,499,928.82,458837.08,11,8,0,99.0,0,0
ORD02981,20240904,PRD006,SUP004,WH003,International,189,217,242.61,45853.29,22,15,0,87.1,1,0
ORD02982,20250607,PRD010,SUP002,WH001,East,436,468,127.14,55433.04,6,10,1,93.16,0,0
ORD02983,20231215,PRD010,SUP008,WH003,North,265,235,127.14,33692.1,4,18,1,87.23,0,0
ORD02984,20230110,PRD005,SUP007,WH004,South,183,199,283.03,51794.49,17,11,0,91.96,1,0
ORD02985,20250109,PRD026,SUP004,WH002,West,351,315,477.78,167700.78,12,15,1,88.57,0,0
ORD02986,20241028,PRD028,SUP003,WH005,North,59,60,897.68,52963.12,10,4,0,98.33,0,0
ORD02987,20240629,PRD012,SUP006,WH002,North,29,30,877.03,25433.87,23,14,0,96.67,0,0
ORD02988,20230509,PRD020,SUP001,WH004,West,114,127,732.91,83551.74,14,14,1,89.76,0,0
ORD02989,20240823,PRD017,SUP002,WH002,North,199,182,1040.45,207049.55,7,17,1,90.66,0,0
ORD02990,20240827,PRD014,SUP007,WH005,South,248,276,744.13,184544.24,23,12,0,89.86,1,0
ORD02991,20231123,PRD014,SUP003,WH001,South,52,59,744.13,38694.76,23,16,0,88.14,1,0
ORD02992,20250906,PRD003,SUP001,WH002,North,14,12,813.66,11391.24,24,19,0,83.33,0,0
ORD02993,20240208,PRD029,SUP002,WH006,East,472,527,482.28,227636.16,11,12,1,89.56,0,0
ORD02994,20240920,PRD012,SUP010,WH006,North,257,238,877.03,225396.71,24,13,0,92.02,0,0
ORD02995,20241218,PRD020,SUP010,WH004,East,75,66,732.91,54968.25,3,19,1,86.36,0,0
ORD02996,20251106,PRD018,SUP009,WH002,North,405,461,764.64,309679.2,8,13,1,87.85,0,0
ORD02997,20231001,PRD012,SUP007,WH005,International,260,252,877.03,228027.8,20,17,0,96.83,0,0
ORD02998,20241115,PRD002,SUP007,WH004,South,137,142,297.65,40778.05,23,6,0,96.48,0,0
ORD02999,20230426,PRD002,SUP010,WH002,North,194,197,297.65,57744.1,5,6,1,98.48,0,0
ORD03000,20250510,PRD027,SUP008,WH004,South,197,180,171.86,33856.42,4,17,1,90.56,0,0
ORD03001,20241123,PRD017,SUP008,WH006,West,192,202,1040.45,199766.4,13,16,1,95.05,0,0
ORD03002,20231120,PRD010,SUP009,WH005,International,80,69,127.14,10171.2,4,11,1,84.06,0,0
ORD03003,20250818,PRD018,SUP002,WH001,East,75,68,764.64,57348.0,6,18,1,89.71,0,0
ORD03004,20230424,PRD022,SUP008,WH005,West,465,527,267.44,124359.6,2,3,1,88.24,0,0
ORD03005,20251217,PRD019,SUP008,WH001,International,338,384,429.55,145187.9,5,5,1,88.02,0,0
ORD03006,20230603,PRD026,SUP005,WH003,West,259,258,477.78,123745.02,15,6,0,99.61,1,0
ORD03007,20231111,PRD021,SUP005,WH006,South,164,148,200.27,32844.28,8,11,1,89.19,0,0
ORD03008,20251130,PRD001,SUP004,WH006,International,421,411,769.12,323799.52,2,10,1,97.57,0,0
ORD03009,20230415,PRD024,SUP005,WH006,West,430,479,484.39,208287.7,21,6,0,89.77,0,0
ORD03010,20231220,PRD029,SUP002,WH005,East,88,77,482.28,42440.64,23,15,0,85.71,0,0
ORD03011,20251012,PRD004,SUP002,WH001,International,28,25,509.2,14257.6,5,16,1,88.0,0,1
ORD03012,20250102,PRD025,SUP005,WH003,International,487,545,1052.26,512450.62,9,7,0,89.36,0,0
ORD03013,20241209,PRD004,SUP003,WH003,West,444,433,509.2,226084.8,8,17,1,97.46,1,0
ORD03014,20241012,PRD030,SUP001,WH003,North,278,243,594.75,165340.5,14,19,1,85.6,0,0
ORD03015,20250403,PRD031,SUP009,WH004,East,54,48,187.65,10133.1,16,5,0,87.5,0,0
ORD03016,20250804,PRD031,SUP002,WH005,East,271,302,187.65,50853.15,2,3,1,89.74,0,0
ORD03017,20241022,PRD031,SUP010,WH005,West,231,230,187.65,43347.15,3,18,1,99.57,0,0
ORD03018,20230409,PRD002,SUP002,WH006,South,138,124,297.65,41075.7,4,8,1,88.71,0,0
ORD03019,20240810,PRD019,SUP004,WH005,South,115,129,429.55,49398.25,15,11,0,89.15,0,0
ORD03020,20231009,PRD021,SUP002,WH005,North,260,287,200.27,52070.2,5,12,1,90.59,0,0
ORD03021,20240207,PRD012,SUP007,WH004,North,130,111,877.03,114013.9,15,19,1,82.88,0,0
ORD03022,20241130,PRD010,SUP010,WH005,West,239,245,127.14,30386.46,18,9,0,97.55,0,0
ORD03023,20230718,PRD031,SUP001,WH001,South,290,268,187.65,54418.5,13,16,1,91.79,0,0
ORD03024,20231123,PRD013,SUP002,WH003,East,236,238,99.17,23404.12,11,16,1,99.16,0,0
ORD03025,20230603,PRD029,SUP005,WH004,South,419,391,482.28,202075.32,10,14,1,92.84,0,0
ORD03026,20240705,PRD030,SUP002,WH004,West,406,384,594.75,241468.5,4,8,1,94.27,0,0
ORD03027,20240209,PRD022,SUP009,WH006,South,284,293,267.44,75952.96,20,16,0,96.93,1,0
ORD03028,20240406,PRD023,SUP004,WH005,International,147,149,278.71,40970.37,5,10,1,98.66,0,0
ORD03029,20230512,PRD020,SUP009,WH003,West,182,176,732.91,133389.62,22,19,0,96.59,1,0
ORD03030,20250301,PRD023,SUP001,WH001,International,336,296,278.71,93646.56,1,10,1,86.49,0,0
ORD03031,20250523,PRD015,SUP001,WH003,West,280,319,846.96,237148.8,13,10,0,87.77,0,0
ORD03032,20230325,PRD026,SUP001,WH002,East,224,202,477.78,107022.72,14,19,1,89.11,0,0
ORD03033,20250123,PRD003,SUP004,WH003,West,237,246,813.66,192837.42,22,13,0,96.34,0,0
ORD03034,20240919,PRD023,SUP009,WH001,West,116,101,278.71,32330.36,16,9,0,85.15,0,0
ORD03035,20230809,PRD020,SUP008,WH001,West,168,177,732.91,123128.88,13,9,0,94.92,0,0
ORD03036,20240706,PRD029,SUP007,WH001,West,391,343,482.28,188571.48,15,14,0,86.01,0,0
ORD03037,20230422,PRD013,SUP001,WH004,North,145,133,99.17,14379.65,9,18,1,90.98,0,0
ORD03038,20240906,PRD008,SUP003,WH004,International,260,271,911.77,237060.2,3,15,1,95.94,0,0
ORD03039,20250712,PRD025,SUP009,WH002,West,39,36,1052.26,41038.14,2,17,1,91.67,0,0
ORD03040,20240419,PRD007,SUP009,WH003,West,107,108,541.8,57972.6,12,5,0,99.07,0,0
ORD03041,20250415,PRD024,SUP005,WH005,North,106,94,484.39,51345.34,24,13,0,87.23,1,0
ORD03042,20230928,PRD008,SUP006,WH006,South,266,242,911.77,242530.82,18,10,0,90.08,0,0
ORD03043,20240225,PRD018,SUP006,WH002,North,281,301,764.64,214863.84,24,10,0,93.36,0,0
ORD03044,20241207,PRD009,SUP010,WH005,North,379,326,411.6,155996.4,4,14,1,83.74,1,0
ORD03045,20230209,PRD006,SUP004,WH005,North,20,18,242.61,4852.2,20,5,0,88.89,1,0
ORD03046,20230708,PRD027,SUP001,WH002,West,420,384,171.86,72181.2,15,4,0,90.62,0,1
ORD03047,20250920,PRD004,SUP005,WH003,North,351,300,509.2,178729.2,1,5,1,83.0,0,0
ORD03048,20240619,PRD015,SUP001,WH006,North,177,156,846.96,149911.92,8,18,1,86.54,0,0
ORD03049,20251024,PRD005,SUP001,WH005,North,220,206,283.03,62266.6,17,9,0,93.2,0,0
ORD03050,20231017,PRD026,SUP005,WH004,West,181,159,477.78,86478.18,5,3,0,86.16,1,1
ORD03051,20240308,PRD005,SUP005,WH004,East,335,372,283.03,94815.05,7,15,1,90.05,0,0
ORD03052,20240415,PRD007,SUP007,WH002,East,129,112,541.8,69892.2,3,16,1,84.82,0,0
ORD03053,20240919,PRD030,SUP002,WH006,South,194,215,594.75,115381.5,6,3,0,90.23,1,0
